,0,1,2,3,4,5
39,-0.34269718075322086,-0.28723196671808127,-0.21396082802922492,-0.7201007972178508,-0.8173551513842677,0.49923796032782913
40,-0.5759961139178333,-1.0199129937854454,2.5918264421719766,1.8817917758722564,1.8823270470508635,0.6646543864718552
41,-0.24076785286705418,-0.07743112506697523,-0.512289656494398,-0.6197008160988093,-0.6615107784022389,0.5528941322477664
42,-0.3474723543619401,-0.2979778021682943,-0.12542833601498077,0.6876659845447379,0.8662814669162506,0.7242345822396469
43,-0.5036641546478401,-0.7135768294778684,0.878083960905564,0.1598529308814961,0.3276864020744985,0.5937541451573594
44,-0.45308594388200313,-0.5808631056067947,0.5656739810503654,0.16470755505760917,0.3330036632887182,0.5432856057009224
45,-0.4863607139470515,-0.698908410013718,1.0191919838903174,-0.4889105136117726,-0.47132537758588416,0.843332896380788
46,0.7484263927169181,1.1924920842123354,-1.3583407085188781,-0.6801676955579152,-0.7542283526612491,-1.6569616089233334
47,0.9790017377654952,1.3670515465995352,-1.3294236337908731,-0.6805336187268161,-0.7547997116894932,-1.3908212493833865
48,-0.1659425248996115,0.06753644920247248,-0.7105959509097517,-0.9344357203862691,-1.188124502815495,0.012117358889281908
49,-0.439306165076719,-0.6037637178931297,0.7623076783846907,1.4601443283761237,1.5479231060597112,0.10750448287891624
50,-0.46721443721343703,-0.5836038388349724,0.3555819896798266,-0.5089610315603855,-0.49964404204605534,0.6292564321170677
51,-0.3057903875666404,-0.297905401896129,0.32119417868756056,-0.3401023008681333,-0.26940199350624716,0.07692678846075915
52,-0.4016433905723278,-0.469097158321618,0.3267874606913225,0.5595335087108687,0.7421270635315702,0.32609314873707196
53,-0.5448602912265126,-0.8682769496627609,1.5062464101492345,1.1438812137693835,1.2811180476167392,0.4994323657775311
54,-0.4778307361387496,-0.6223974581539005,0.49437840077188455,-0.4770022869579164,-0.45463983062805835,0.7000380671715802
55,-0.41831867578174753,-0.5174498722999626,0.38593783433044204,-0.3303049116868834,-0.25657700266445843,0.41742848627335166
56,-0.3937675546366261,-0.5574305359128253,0.9267058061231863,-0.25345374235047463,-0.1577901900372809,0.47100229940524224
57,-0.36156585209810677,-0.3796244091415817,0.13790282039372256,-0.023575012698378934,0.12073397560984682,0.4322104940989788
58,-0.42425600503280236,-0.4963483572773129,0.1719873168988419,0.3160110739524626,0.49499710527887447,0.2863086974361492
59,-0.2053073443902597,-0.05539508211153958,-0.5254524913512315,-0.20053263393596432,-0.09152965343919331,-0.2402905248629767
60,-0.4158926633351969,-0.47966994104693694,0.2337489345511272,1.085113888050281,1.2298113243785973,0.6285558931883576
61,-0.2551569572716606,-0.07735027991582356,-0.5897077202673817,-0.686258836637221,-0.7637559066614352,0.35895863850233223
62,0.5276100758211861,0.9807817071593377,-1.2803301688106377,0.11679613519901849,0.2801811183835599,-0.764591813748999
63,-0.26154540874320586,-0.11767562197206695,-0.3400520660124275,-0.4334967631781396,-0.39449419185144247,0.13852575475093712
64,-0.22195815120859305,-0.11274814537464062,-0.28076365441645323,-0.2494755420934864,-0.1527607999050592,0.018527909998856958
65,0.34329374574690963,0.7819870504956844,-1.1461541290521018,-0.9160196372915106,-1.1537548910355189,-1.1050418300247613
66,-0.33458719271695925,-0.3060156911257463,-0.09732569326765098,-0.31794371902689417,-0.24047254678502966,0.4349272751465865
67,-0.500914989043927,-0.6864150337077752,0.6474618112880373,-0.23854257284998032,-0.13898009522751106,0.6584222550827931
68,-0.2183056482202607,-0.09519321407910812,-0.4915333265518811,-0.19881492009873414,-0.08940185491247199,-0.08032898801638813
69,-0.24515443120396324,-0.14189420111077808,-0.31817138357598473,-0.5217307217484364,-0.5178295549803401,0.088709985130266
70,-0.38466322189126195,-0.4400697059125913,0.449197202095655,1.13604654575203,1.2743112216226942,0.289915102799359
71,-0.2676875322773162,-0.1343667402760368,-0.4128723329414206,-0.5511299260902603,-0.5601555932519804,0.4515231277335426
72,-0.4933194915687969,-0.6528957979077872,0.5135993450742327,-0.3560928110356246,-0.29045115599751076,0.7149767051907748
73,0.03517567815023432,0.38334912635385804,-1.0126390926720938,-0.8234657304296591,-0.9887366491733134,-0.27179391378024215
74,-0.5824572636180145,-1.0529216436275695,2.9337304649489786,3.6479698298970136,3.0959087721300023,0.5464998461605477
75,-0.5685406342499044,-0.9700132661284754,2.1050700684477763,0.01805659371385653,0.1687869586603733,0.9413337514131596
76,-0.25717417194630154,-0.15025846045784533,-0.3368912957593576,-0.6492822164651064,-0.7064561851140598,0.18367087143520447
77,0.08582062362312524,0.4011679496137582,-0.9164068258852278,-0.16221505197417183,-0.04439429052357875,-0.5056768198003303
78,-0.09114168536079577,0.10176780633208378,-0.639250032119266,-0.47210974486814905,-0.4478127610068515,-0.024580036241255945
79,-0.4718919044858054,-0.6313011308158479,0.5369010879798572,0.3086200851012979,0.48724474149242625,0.5405145471133219
80,-0.18039276469349438,-0.071141315681808,-0.38391758273736926,-0.2066729743968203,-0.09914748268249453,-0.4960136199949411
81,-0.21107446657979473,-0.058822309680268824,-0.45794596660382847,-0.8259554330678387,-0.9930213991883989,0.29458377906051103
82,-0.2971090388180541,-0.22301034491435587,-0.2121372473069664,-0.06009651290823567,0.07801710891510275,0.08289803532510162
83,-0.4860972362455921,-0.6729172842728806,0.8570543465627186,-0.5874535145215453,-0.6133701281428764,0.8825797529007943
84,0.5759257763715989,0.9679607571142704,-1.1630487722781002,-0.9494207387671587,-1.216508348547467,-0.575562051079792
85,-0.4604334465403052,-0.6868893576335771,1.4609249452804398,4.256974873230559,3.4641015680819622,0.11037939408065191
86,5.289498465664075,4.227209864221415,-1.7809667694280529,-0.955518593506655,-1.2281696998961786,-4.22887141572598
87,-0.474611088012369,-0.6227079604519631,0.522791962522771,-0.36650458856170737,-0.3042361358683779,0.7870210739986387
88,-0.1348893931748758,0.05731442932795583,-0.5996176141602023,-0.43612404973371277,-0.39809104807122214,-0.09476410402128167
89,-0.4458002940908406,-0.5823600528560007,0.6386967745860853,-0.25195717932633976,-0.15589723601012168,0.6900493937993802
90,0.4852950049166519,0.8346274543270646,-1.1266392531138516,-0.7963097999160242,-0.9425064551585025,0.05722478436230631
91,0.4520324640430355,0.8176161941441866,-1.103364543239955,-0.7486370927820236,-0.8634659475931566,-0.582277051595484
92,-0.2014260910465505,0.01049234293958425,-0.6614394434295814,-0.9668171078798589,-1.2499516266148711,0.16943395001314548
93,-0.5013155723884513,-0.687086177136861,0.6504122352654309,0.5253389104826716,0.7083446796204078,0.5800920066074786
94,-0.2820325106931477,-0.24899043576654792,0.14081108762023115,-0.48561305148207207,-0.46669522115217205,0.04903664999588751
95,-0.20972901057809418,-0.03618737572449747,-0.5297368313533276,-0.3451843313856018,-0.2760758777725768,-0.13173314306092
